"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"701","Um professor que chega em sala e diz:

""Nem sabia o que era aluno"".

https://t.co/siuvsTmcWI",FALSE,1,NA,2020-10-07 19:57:21,FALSE,NA,"1313931437792468993",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lafonso86",0,FALSE,FALSE,NA,NA
"702","RT @CarlosUtiike: Meu Deus do céu, queimar medicamentos para o SUS, ficar sem remédios? Isso é  crime!!! https://t.co/Ri8jnxd3G8",FALSE,0,NA,2020-10-07 19:57:19,FALSE,NA,"1313931430418878465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carloswilderbr",22,TRUE,FALSE,NA,NA
"703","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:57:12,FALSE,NA,"1313931400203075584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slyrtherins",1816,TRUE,FALSE,NA,NA
"704","RT @Frida_Feminista: Você tem certeza que o país não tem como dar certo, quando o ""Ministro da Saúde"" diz não saber o que é o SUS. #ForaBol…",FALSE,0,NA,2020-10-07 19:57:11,FALSE,NA,"1313931397229408256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sie_Sally",4,TRUE,FALSE,NA,NA
"705","RT @IvanValente: ""Nem sabia o que era SUS"", diz Pazuello. No desgoverno Bolsonaro, não é preciso ter a mínima noção sobre Saúde nem conhece…",FALSE,0,NA,2020-10-07 19:57:08,FALSE,NA,"1313931386592661504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marilia43822867",19,TRUE,FALSE,NA,NA
"706","RT @MarceloFreixo: O ministro da Saúde disse que ""nem sabia nem o que era o SUS"". Em plena pandemia que já matou quase 150 mil brasileiros,…",FALSE,0,NA,2020-10-07 19:57:08,FALSE,NA,"1313931384537350144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MMirianrgm",153,TRUE,FALSE,NA,NA
"707","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:57:08,FALSE,NA,"1313931383044276225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josansiqueira",517,TRUE,FALSE,NA,NA
"708","""Nem sabia o que era o SUS"" 
Pazuello, Eduardo. 2020. Min. da Saúde do Governo Bolsonaro.
@minsaude
@jairbolsonaro… https://t.co/y4sNbY4lNf",FALSE,0,NA,2020-10-07 19:57:05,TRUE,NA,"1313931373921677315",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnidosDop",0,FALSE,FALSE,NA,NA
"709","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:57:05,FALSE,NA,"1313931371136548865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agirocha",2374,TRUE,FALSE,NA,NA
"710","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:57:02,FALSE,NA,"1313931360965451776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HermPantaleao",517,TRUE,FALSE,NA,NA
"711","RT @HaddadDebochado: Ministro da Saúde: “Eu nem sabia o que era o SUS”.

<U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644>",FALSE,0,NA,2020-10-07 19:57:02,FALSE,NA,"1313931358163607552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SraSilvaCruz",78,TRUE,FALSE,NA,NA
"712","RT @vinipaveli: O presidente Trump passou 3 dias internado no hospital tratando covid. Pra quem não é presidente, isso custaria 100 MIL DÓL…",FALSE,0,NA,2020-10-07 19:57:00,FALSE,NA,"1313931353512120322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulagianotto",25,TRUE,FALSE,NA,NA
"713","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:57:00,FALSE,NA,"1313931351855431682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","euquetrusse",517,TRUE,FALSE,NA,NA
"714","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:57,FALSE,NA,"1313931339746422792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdias70",1816,TRUE,FALSE,NA,NA
"715","tô namorando o vittinho do sus mas não sei se ele me namora https://t.co/c2m4ZVfiOq",FALSE,6,NA,2020-10-07 19:56:56,FALSE,NA,"1313931336399441922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","softbrucs",0,FALSE,FALSE,NA,NA
"716","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:56:56,FALSE,NA,"1313931336118341632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Htabea14",2374,TRUE,FALSE,NA,NA
"717","RT @MarceloFreixo: O ministro da Saúde disse que ""nem sabia nem o que era o SUS"". Em plena pandemia que já matou quase 150 mil brasileiros,…",FALSE,0,NA,2020-10-07 19:56:56,FALSE,NA,"1313931335849910272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pri_dbx",153,TRUE,FALSE,NA,NA
"718","RT @erikakokay: URGENTE

Ministro da Saúde de Bolsonaro acaba de assumir que ""não sabia nem o que era o SUS"" antes da pandemia. A gente sab…",FALSE,0,NA,2020-10-07 19:56:55,FALSE,NA,"1313931330774806528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sorayaamoreira",126,TRUE,FALSE,NA,NA
"719","RT @CarlosUtiike: Meu Deus do céu, queimar medicamentos para o SUS, ficar sem remédios? Isso é  crime!!! https://t.co/Ri8jnxd3G8",FALSE,0,NA,2020-10-07 19:56:51,FALSE,NA,"1313931314249248769",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","danielbarbosa85",22,TRUE,FALSE,NA,NA
"720","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:51,FALSE,NA,"1313931313792069633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jr_looco",1816,TRUE,FALSE,NA,NA
"721","Aqui esperando me chamarem pra consulta, obrigada sus por existir",FALSE,0,NA,2020-10-07 19:56:51,FALSE,NA,"1313931311820820482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Martins_duda18",0,FALSE,FALSE,NA,NA
"722","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:47,FALSE,NA,"1313931297501458433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JBLmelhorsom",1816,TRUE,FALSE,NA,NA
"723","RT @affelucas: Marjorie Oliveira defendendo o SUS numa coletiva appreciation post https://t.co/BByOp1DIZA",FALSE,0,NA,2020-10-07 19:56:44,FALSE,NA,"1313931283622490113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luscasbritto",21,TRUE,FALSE,NA,NA
"724","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:56:42,FALSE,NA,"1313931277112934404",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DescoBarbosa",517,TRUE,FALSE,NA,NA
"725","Dá uma olhada nesse exemplo do ""ministério técnico"" de Bolsonaro. O cidadão não sabia o que era o SUS até assumir o… https://t.co/uEDqnZw1Q5",FALSE,0,NA,2020-10-07 19:56:42,TRUE,NA,"1313931274978029569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","M4rcyU5",0,FALSE,FALSE,NA,NA
"726","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:39,FALSE,NA,"1313931263947010048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","claudio_livre",1816,TRUE,FALSE,NA,NA
"727","RT @SomenteOrestes: O ministro da saúde não sabe o que é sus, o ministro da economia não sabe o que é emprego, o ministro do meio ambiente…",FALSE,0,NA,2020-10-07 19:56:38,FALSE,NA,"1313931258825707522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pri_dbx",34,TRUE,FALSE,NA,NA
"728","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:56:37,FALSE,NA,"1313931255344496640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","assumptes",517,TRUE,FALSE,NA,NA
"729","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:36,FALSE,NA,"1313931252664340480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EvandroMqt",1816,TRUE,FALSE,NA,NA
"730","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:34,FALSE,NA,"1313931242111414273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","joaovictor2928",1816,TRUE,FALSE,NA,NA
"731","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:33,FALSE,NA,"1313931236801417219",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Umbigodeadao",1816,TRUE,FALSE,NA,NA
"732","RT @folha: Pazuello afirma que não sabia o que era o SUS 'até este momento da vida' https://t.co/bfkjkDnwVt",FALSE,0,NA,2020-10-07 19:56:32,FALSE,NA,"1313931232351260679",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","larissalauar",68,TRUE,FALSE,NA,NA
"733","o ministro da saúde não sabia o que era sus uma boa tarde a todos",FALSE,0,NA,2020-10-07 19:56:30,FALSE,NA,"1313931225581617153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rafaelriibeiro",0,FALSE,FALSE,NA,NA
"734","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:56:30,FALSE,NA,"1313931225036460035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gingrids",2374,TRUE,FALSE,NA,NA
"735","RT @alexaguiarpoa: O homem escalado por @jairbolsonaro para enfrentar a mais mortal epidemia da história brasileira confessa que “não sabia…",FALSE,0,NA,2020-10-07 19:56:30,FALSE,NA,"1313931223962652672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fabioemendes",33,TRUE,FALSE,NA,NA
"736","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:27,FALSE,NA,"1313931214743646208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","solangesanchesp",1816,TRUE,FALSE,NA,NA
"737","RT @YahooBr: Eduardo Pazuello diz que não conhecia o Sistema Único de Saúde: 'Nem sabia o que era SUS' https://t.co/ZgDnP11zKW",FALSE,0,NA,2020-10-07 19:56:26,FALSE,NA,"1313931208859021314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amankakeru",30,TRUE,FALSE,NA,NA
"738","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:25,FALSE,NA,"1313931205688152066",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pri_dbx",1816,TRUE,FALSE,NA,NA
"739","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:56:23,FALSE,NA,"1313931197257482240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quarianasurtada",2374,TRUE,FALSE,NA,NA
"740","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:23,FALSE,NA,"1313931195911147521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tacy_c",1816,TRUE,FALSE,NA,NA
"741","RT @UOLNoticias: ""Nem sabia o que era SUS"", diz ministro da Saúde em lançamento de campanha https://t.co/1STL4KyJpv",FALSE,0,NA,2020-10-07 19:56:23,FALSE,NA,"1313931194615107584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elis_show",215,TRUE,FALSE,NA,NA
"742","RT @thabataganga: Nosso ministro da saúde sequer sabia o que era o SUS - e temos agora quase 150 mil mortos para provar que não é modo de d…",FALSE,0,NA,2020-10-07 19:56:21,FALSE,NA,"1313931189158391811",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cyberjpunk",4,TRUE,FALSE,NA,NA
"743","RT @CarlosUtiike: Meu Deus do céu, queimar medicamentos para o SUS, ficar sem remédios? Isso é  crime!!! https://t.co/Ri8jnxd3G8",FALSE,0,NA,2020-10-07 19:56:20,FALSE,NA,"1313931184787918848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jt_cia",22,TRUE,FALSE,NA,NA
"744","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:56:14,FALSE,NA,"1313931159089352705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lupa_litoral",517,TRUE,FALSE,NA,NA
"745","""Eu não sabia nem o que era o SUS"" - Frase do Ministro da saúde. Esse é o Governo Bolsonaro!",FALSE,1,NA,2020-10-07 19:56:13,FALSE,NA,"1313931155071209480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arth1hr",1,FALSE,FALSE,NA,NA
"746","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:56:08,FALSE,NA,"1313931133755822083",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariVBT",1816,TRUE,FALSE,NA,NA
"747","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:56:07,FALSE,NA,"1313931127053332484",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttdaabbas",2374,TRUE,FALSE,NA,NA
"748","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:56:04,FALSE,NA,"1313931114935996424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AelizaAna",2374,TRUE,FALSE,NA,NA
"749","RT @MarceloJGonca: Maioria dos militares tem uma formação tosca.

Como o sujeito não conhecia o SUS!?!! https://t.co/rQUDxM3RfV",FALSE,0,NA,2020-10-07 19:55:59,FALSE,NA,"1313931094161489923",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","odio_nao",2,TRUE,FALSE,NA,NA
"750","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:55:58,FALSE,NA,"1313931089610711040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matheussaraivaz",2374,TRUE,FALSE,NA,NA
"751","Não adianta fitinha rosa, do outubro rosa se tu elege candidato que quer acabar com SUS. 
Boa tarde",FALSE,0,NA,2020-10-07 19:55:57,FALSE,NA,"1313931085730975744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daniboff",0,FALSE,FALSE,NA,NA
"752","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:55:53,FALSE,NA,"1313931072074383360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pergameni",1816,TRUE,FALSE,NA,NA
"753","RT @LuaLubra23: @UOLNoticias Por mais analfabeto que seja, todos sabem o que é o SUS só não defendem porque nunca procuraram saber a sua ab…",FALSE,0,NA,2020-10-07 19:55:51,FALSE,NA,"1313931063316688899",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RadioProletrio",2,TRUE,FALSE,NA,NA
"754","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:55:51,FALSE,NA,"1313931063186673673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vinnimendes13",1816,TRUE,FALSE,NA,NA
"755","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:55:49,FALSE,NA,"1313931051912310784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_morad4",2374,TRUE,FALSE,NA,NA
"756","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:55:49,FALSE,NA,"1313931051732029441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petersonrp",1816,TRUE,FALSE,NA,NA
"757","E meu professor que veio militar errado pra cima de mim falando que sus não presta, e o aluno baba ovo também....
M… https://t.co/daDYl58dYj",FALSE,0,NA,2020-10-07 19:55:44,TRUE,NA,"1313931032106799104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BahMartins13",0,FALSE,FALSE,NA,NA
"758","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:55:43,FALSE,NA,"1313931029544140801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UIndigestt",517,TRUE,FALSE,NA,NA
"759","@dcastro_manu E o foda é q quem vai se fuder são os funcionários, pq os sócios tem plano de saúde, os funcionários dependem do SUS",FALSE,0,"dcastro_manu",2020-10-07 19:55:42,FALSE,"1313921503793160200","1313931025593053190","1146872102110339078","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danielgdborges",0,FALSE,FALSE,NA,NA
"760","RT @J3ssicaGomes: O SUS proporciona tratamento de GRAÇA para pessoas com Hanseníase. <U+0001F49C>
#EnfTwitter https://t.co/KgK4EcLDrg",FALSE,0,NA,2020-10-07 19:55:42,FALSE,NA,"1313931024833949701",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilo97_",5,TRUE,FALSE,NA,NA
"761","RT @Geraldoodeboch1: @BrBomboclaat Os norte americanos comem como se tivessem SUS",FALSE,0,NA,2020-10-07 19:55:40,FALSE,NA,"1313931014801104897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juulianacrf",23,TRUE,FALSE,NA,NA
"762","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:55:38,FALSE,NA,"1313931006001508357",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lianamachado",517,TRUE,FALSE,NA,NA
"763","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:55:37,FALSE,NA,"1313931003992461312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amanxxdita",1816,TRUE,FALSE,NA,NA
"764","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:55:37,FALSE,NA,"1313931003900162050",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","leticiagarcez16",2374,TRUE,FALSE,NA,NA
"765","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:55:37,FALSE,NA,"1313931003308769283",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ravennaferreir2",1816,TRUE,FALSE,NA,NA
"766","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:55:36,FALSE,NA,"1313931000737652736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ativistafemale",1816,TRUE,FALSE,NA,NA
"767","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:55:30,FALSE,NA,"1313930974175080449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JENODEVlL",2374,TRUE,FALSE,NA,NA
"768","RT @erikakokay: URGENTE

Ministro da Saúde de Bolsonaro acaba de assumir que ""não sabia nem o que era o SUS"" antes da pandemia. A gente sab…",FALSE,0,NA,2020-10-07 19:55:26,FALSE,NA,"1313930955619536899",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PedroCe12642174",126,TRUE,FALSE,NA,NA
"769","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:55:24,FALSE,NA,"1313930949437124621",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FtimaMa58045863",1816,TRUE,FALSE,NA,NA
"770","RT @MarceloFreixo: O ministro da Saúde disse que ""nem sabia nem o que era o SUS"". Em plena pandemia que já matou quase 150 mil brasileiros,…",FALSE,0,NA,2020-10-07 19:55:24,FALSE,NA,"1313930946761166851",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rafael_R_Costa",153,TRUE,FALSE,NA,NA
"771","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:55:18,FALSE,NA,"1313930925458292737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brumayu",2374,TRUE,FALSE,NA,NA
"772","RT @UOLNoticias: ""Nem sabia o que era SUS"", diz ministro da Saúde em lançamento de campanha https://t.co/1STL4KyJpv",FALSE,0,NA,2020-10-07 19:55:17,FALSE,NA,"1313930919665958914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Demextrema",215,TRUE,FALSE,NA,NA
"773","RT @Geraldoodeboch1: @BrBomboclaat Os norte americanos comem como se tivessem SUS",FALSE,0,NA,2020-10-07 19:55:14,FALSE,NA,"1313930906424479744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rayca_crf",23,TRUE,FALSE,NA,NA
"774","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:55:14,FALSE,NA,"1313930906135130118",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ttyoshinaga",517,TRUE,FALSE,NA,NA
"775","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:55:13,FALSE,NA,"1313930902658052097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Israelgdp",517,TRUE,FALSE,NA,NA
"776","RT @alexaguiarpoa: O homem escalado por @jairbolsonaro para enfrentar a mais mortal epidemia da história brasileira confessa que “não sabia…",FALSE,0,NA,2020-10-07 19:55:10,FALSE,NA,"1313930890423263233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuisRobertoPra1",33,TRUE,FALSE,NA,NA
"777","@veramagalhaes Sua MULA ,o MINISTRO nunca precisou do SUS, agora que ele conhece .",FALSE,1,"veramagalhaes",2020-10-07 19:55:09,FALSE,"1313917520814968834","1313930884811239426","19667016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuizFer86654409",0,FALSE,FALSE,NA,NA
"778","RT @SamPancher: “Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,0,NA,2020-10-07 19:55:09,FALSE,NA,"1313930884307976194",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abayxxakki",517,TRUE,FALSE,NA,NA
"779","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 19:55:08,FALSE,NA,"1313930881648787457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oliver_baptist",1816,TRUE,FALSE,NA,NA
"780","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 19:55:08,FALSE,NA,"1313930880147165184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_pqdomingos",2374,TRUE,FALSE,NA,NA
