id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1212151636019294209,1212149835962425347,2019-12-31 23:20:45 UTC,2019-12-31,23:20:45,+0000,3435000821,movavantebrasil,M. Avante Brasil,,"Parte dos recursos (45%) é direcionada para o Sistema Único de Saúde (SUS).
Toffoli acrescentou que o objetivo da Medida Provisória suspensa pela Corte era “semelhante” ao que foi pretendido com a edição da norma com os novos valores +",pt,[],[],[],1,2,2,[],[],https://twitter.com/MovAvanteBrasil/status/1212151636019294209,,,0,,,,,,,,"{'user_id': '3435000821', 'username': 'MovAvanteBrasil'}",,,,
1212147954716426247,1212147954716426247,2019-12-31 23:06:07 UTC,2019-12-31,23:06:07,+0000,2845647109,guithomazzz,gui beesly,,Saúde pra dar e vender?! VENDER? Saúde é um direito e deve ser pública e de qualidade. Defenda o SUS 👍🏻!,pt,[],[],[],1,1,7,[],[],https://twitter.com/guithomazzz/status/1212147954716426247,,https://twitter.com/Lelimamartins/status/1212147287260094464,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1212147312971137024,1212045750189903873,2019-12-31 23:03:34 UTC,2019-12-31,23:03:34,+0000,69572817,matheusfinger_,matheus🏴‍☠️🇻🇳🏳️‍🌈🇧🇷(⌐■-■),,@joaojosesa @vitima001700 @Estadao Depende muito. Sucesso não é só financeiro. Por exemplo o país mais potente do mundo tornou um tratamento medico tao caro que muitos não tem acesso. O SUS(apesar de sucateado) é um sistema de saúde infinitamente mais bem bolado que aquele que os americanos tem acesso.,pt,"['joaojosesa', 'vitima001700', 'estadao']",[],[],1,0,0,[],[],https://twitter.com/matheusfinger_/status/1212147312971137024,,,0,,,,,,,,"{'user_id': '1193995431929425932', 'username': 'joaojosesa'}",,,,
1212147290690985987,1212093393381314560,2019-12-31 23:03:29 UTC,2019-12-31,23:03:29,+0000,2741085075,leokoehne,"Leone Koehne Ribeiro, MD",,"@mrgreenreal @EmersonCruzM @UOL … respeito a toda a sociedade. Tem impacto na saúde pública. Está relacionado a inúmeros problemas de saúde (hipertensão, diabetes, infarto, problemas osteoarticulares, vários tipos de câncer). Tem impacto no SUS. É meu dinheiro (seu também) gasto por milhares de pacientes com…",pt,"['mrgreenreal', 'emersoncruzm', 'uol']",[],[],2,0,0,[],[],https://twitter.com/leokoehne/status/1212147290690985987,,,0,,,,,,,,"{'user_id': '2741085075', 'username': 'leokoehne'}",,,,
1212134420196528128,1212134420196528128,2019-12-31 22:12:20 UTC,2019-12-31,22:12:20,+0000,23556768,cuscuzete,dona canô,,"adeus ano velho
feliz ano novo
que tudo se realize
no ano que vai nascer
muito dinheiro no bolso
saúde pra dar e só dar mesmo pq vender saúde é coisa de arrombado viva o sus",pt,[],[],[],14,2876,6729,[],[],https://twitter.com/cuscuzete/status/1212134420196528128,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1212127447002624001,1212110340089090050,2019-12-31 21:44:38 UTC,2019-12-31,21:44:38,+0000,946190637212340225,santoadeval,Adeval José dos Santos,,"@CarlaZambelli17 Que tal vincular, obrigatoriamente, 90% do DPVAT aos SUS, sob administração ao Ministério da Saúde, para Equipar Prontos Socorros e o SAMU, bem com os Bombeiros.",pt,[],[],[],0,1,1,[],[],https://twitter.com/santoadeval/status/1212127447002624001,,,0,,,,,,,,"{'user_id': '975127727501185025', 'username': 'CarlaZambelli38'}",,,,
1212127279779897344,1212127279779897344,2019-12-31 21:43:58 UTC,2019-12-31,21:43:58,+0000,168094684,marcomahfus,MARCO ANTONIO MAHFUS,,Como era o sistema de saúde público brasileiro antes do SUS? https://t.co/vEd503dw44,pt,[],['https://aventurasnahistoria.uol.com.br/noticias/almanaque/o-sistema-de-saude-publico-brasileiro-antes-do-sus.phtml'],[],0,0,0,[],[],https://twitter.com/marcomahfus/status/1212127279779897344,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1212122628145766401,1212116688096972800,2019-12-31 21:25:29 UTC,2019-12-31,21:25:29,+0000,1194269247234551811,eleitoradireita,#GoTrumpDireitaBrasil,,"@patriarcasenil @jairbolsonaro CPMF foi paga por 10 anos. Saúde totalmente falida nas mãos dos corruptos e onde está todo esses impostos? STF nunca cobrou do PT aplicação do CPMF na saúde. DPVAT outra CPMF para esquerda roubar o povo, com aval do STF. Alguém está levando debaixo da mesa. SUS recebe quanto?",pt,"['patriarcasenil', 'jairbolsonaro']",[],[],0,1,2,[],[],https://twitter.com/EleitoraDireita/status/1212122628145766401,,,0,,,,,,,,"{'user_id': '1059546516669509633', 'username': 'patriarcasenil'}",,,,
1212118145785376774,1212118145785376774,2019-12-31 21:07:40 UTC,2019-12-31,21:07:40,+0000,91855366,oouricoo,Didow 'Di,,"""a saúde americana até funciona""...

Amados, eles pedem medicamentos quando estão fora - mesmo sem estar doentes - porque um dia podem ficar. 

A ""farmacinha do SUS"" e até às judicializações por medicamentos de alto custo fazem o que? RIEM NA CARA do norte-americano.",pt,[],[],[],0,0,1,[],[],https://twitter.com/oouricoo/status/1212118145785376774,,https://twitter.com/MuseWendi/status/1211613640668930049,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1212114295452028929,1212111851410116608,2019-12-31 20:52:22 UTC,2019-12-31,20:52:22,+0000,700737069610622976,victorgarofaloo,Victor,,"@luanborges Na verdade o prep que tomam e o tratamento que essas gays vão ter que fazer pra tentar recuperar o fígado necrosado de Viagra, droga e anabolizantes vão respigar no SUS. Então sim, todos devem estar engajados com saúde pública, sai do nosso bolso.",pt,['luanborges'],[],[],0,0,0,[],[],https://twitter.com/victorgarofaloo/status/1212114295452028929,,,0,,,,,,,,"{'user_id': '17548865', 'username': 'luanborges'}",,,,
